0,left,25000,fit,1435,lates,174,expired,0,imbalance,113,low,0,med,0,high,0
1000,left,24982,fit,1380,lates,173,expired,0,imbalance,103,low,0,med,0,high,0
2000,left,24984,fit,1315,lates,173,expired,0,imbalance,90,low,0,med,0,high,0
3000,left,24952,fit,1230,lates,172,expired,0,imbalance,74,low,0,med,0,high,0
4000,left,24852,fit,1190,lates,169,expired,0,imbalance,69,low,0,med,0,high,0
5000,left,24837,fit,1150,lates,167,expired,0,imbalance,63,low,0,med,0,high,0
6000,left,24985,fit,1100,lates,166,expired,0,imbalance,54,low,0,med,0,high,0
7000,left,24829,fit,1065,lates,162,expired,0,imbalance,51,low,0,med,0,high,0
8000,left,24962,fit,1010,lates,157,expired,0,imbalance,45,low,0,med,0,high,0
9000,left,24671,fit,955,lates,150,expired,0,imbalance,41,low,0,med,0,high,0
10000,left,24779,fit,920,lates,148,expired,0,imbalance,36,low,0,med,0,high,0
11000,left,24924,fit,875,lates,146,expired,0,imbalance,29,low,0,med,0,high,0
12000,left,24950,fit,830,lates,143,expired,0,imbalance,23,low,0,med,0,high,0
13000,left,24942,fit,795,lates,139,expired,0,imbalance,20,low,0,med,0,high,0
14000,left,24719,fit,775,lates,138,expired,0,imbalance,17,low,0,med,0,high,0
15000,left,24963,fit,730,lates,132,expired,0,imbalance,14,low,0,med,0,high,0
16000,left,24774,fit,715,lates,131,expired,0,imbalance,12,low,0,med,0,high,0
17000,left,24933,fit,690,lates,130,expired,0,imbalance,8,low,0,med,0,high,0
18000,left,24927,fit,660,lates,124,expired,0,imbalance,8,low,0,med,0,high,0
19000,left,24905,fit,640,lates,120,expired,0,imbalance,8,low,0,med,0,high,0
20000,left,24825,fit,615,lates,116,expired,0,imbalance,7,low,0,med,0,high,0
21000,left,24882,fit,585,lates,112,expired,0,imbalance,5,low,0,med,0,high,0
22000,left,24808,fit,565,lates,109,expired,0,imbalance,4,low,0,med,0,high,0
23000,left,24975,fit,550,lates,108,expired,0,imbalance,2,low,0,med,0,high,0
24000,left,24987,fit,530,lates,105,expired,0,imbalance,1,low,0,med,0,high,0
25000,left,24391,fit,520,lates,103,expired,0,imbalance,1,low,0,med,0,high,0
26000,left,24837,fit,505,lates,100,expired,0,imbalance,1,low,0,med,0,high,0
27000,left,24564,fit,490,lates,97,expired,0,imbalance,1,low,0,med,0,high,0
28000,left,24983,fit,475,lates,95,expired,0,imbalance,0,low,0,med,0,high,0
29000,left,24803,fit,465,lates,93,expired,0,imbalance,0,low,0,med,0,high,0
30000,left,24893,fit,450,lates,90,expired,0,imbalance,0,low,0,med,0,high,0
31000,left,24717,fit,445,lates,89,expired,0,imbalance,0,low,0,med,0,high,0
32000,left,24393,fit,440,lates,88,expired,0,imbalance,0,low,0,med,0,high,0
33000,left,24608,fit,430,lates,86,expired,0,imbalance,0,low,0,med,0,high,0
34000,left,24975,fit,420,lates,84,expired,0,imbalance,0,low,0,med,0,high,0
35000,left,24774,fit,410,lates,82,expired,0,imbalance,0,low,0,med,0,high,0
36000,left,24989,fit,400,lates,79,expired,0,imbalance,1,low,0,med,0,high,0
37000,left,24969,fit,385,lates,77,expired,0,imbalance,0,low,0,med,0,high,0
38000,left,24974,fit,365,lates,73,expired,0,imbalance,0,low,0,med,0,high,0
39000,left,24784,fit,360,lates,72,expired,0,imbalance,0,low,0,med,0,high,0
40000,left,24911,fit,350,lates,70,expired,0,imbalance,0,low,0,med,0,high,0
41000,left,24616,fit,340,lates,68,expired,0,imbalance,0,low,0,med,0,high,0
42000,left,24963,fit,315,lates,63,expired,0,imbalance,0,low,0,med,0,high,0
43000,left,24739,fit,305,lates,61,expired,0,imbalance,0,low,0,med,0,high,0
44000,left,24540,fit,300,lates,60,expired,0,imbalance,0,low,0,med,0,high,0
45000,left,24627,fit,295,lates,59,expired,0,imbalance,0,low,0,med,0,high,0
46000,left,24119,fit,290,lates,58,expired,0,imbalance,0,low,0,med,0,high,0
47000,left,24380,fit,285,lates,57,expired,0,imbalance,0,low,0,med,0,high,0
48000,left,24635,fit,275,lates,55,expired,0,imbalance,0,low,0,med,0,high,0
49000,left,24271,fit,270,lates,54,expired,0,imbalance,0,low,0,med,0,high,0
50000,left,24872,fit,265,lates,53,expired,0,imbalance,0,low,0,med,0,high,0
51000,left,24591,fit,255,lates,51,expired,0,imbalance,0,low,0,med,0,high,0
52000,left,24358,fit,250,lates,50,expired,0,imbalance,0,low,0,med,0,high,0
53000,left,24919,fit,235,lates,47,expired,0,imbalance,0,low,0,med,0,high,0
54000,left,23919,fit,235,lates,47,expired,0,imbalance,0,low,0,med,0,high,0
55000,left,24030,fit,230,lates,46,expired,0,imbalance,0,low,0,med,0,high,0
56000,left,24927,fit,220,lates,44,expired,0,imbalance,0,low,0,med,0,high,0
57000,left,23927,fit,220,lates,44,expired,0,imbalance,0,low,0,med,0,high,0
58000,left,24056,fit,215,lates,43,expired,0,imbalance,0,low,0,med,0,high,0
59000,left,24249,fit,210,lates,42,expired,0,imbalance,0,low,0,med,0,high,0
60000,left,23249,fit,210,lates,42,expired,0,imbalance,0,low,0,med,0,high,0
61000,left,24419,fit,205,lates,41,expired,0,imbalance,0,low,0,med,0,high,0
62000,left,23419,fit,205,lates,41,expired,0,imbalance,0,low,0,med,0,high,0
63000,left,24874,fit,200,lates,40,expired,0,imbalance,0,low,0,med,0,high,0
64000,left,24560,fit,195,lates,39,expired,0,imbalance,0,low,0,med,0,high,0
65000,left,24734,fit,185,lates,37,expired,0,imbalance,0,low,0,med,0,high,0
66000,left,24865,fit,180,lates,36,expired,0,imbalance,0,low,0,med,0,high,0
67000,left,24669,fit,175,lates,35,expired,0,imbalance,0,low,0,med,0,high,0
68000,left,23669,fit,175,lates,35,expired,0,imbalance,0,low,0,med,0,high,0
69000,left,24554,fit,170,lates,34,expired,0,imbalance,0,low,0,med,0,high,0
70000,left,24751,fit,160,lates,32,expired,0,imbalance,0,low,0,med,0,high,0
71000,left,24464,fit,155,lates,31,expired,0,imbalance,0,low,0,med,0,high,0
72000,left,24360,fit,150,lates,30,expired,0,imbalance,0,low,0,med,0,high,0
73000,left,23360,fit,150,lates,30,expired,0,imbalance,0,low,0,med,0,high,0
74000,left,22360,fit,150,lates,30,expired,0,imbalance,0,low,0,med,0,high,0
75000,left,24043,fit,145,lates,29,expired,0,imbalance,0,low,0,med,0,high,0
76000,left,24022,fit,140,lates,28,expired,0,imbalance,0,low,0,med,0,high,0
77000,left,23022,fit,140,lates,28,expired,0,imbalance,0,low,0,med,0,high,0
78000,left,22022,fit,140,lates,28,expired,0,imbalance,0,low,0,med,0,high,0
79000,left,21022,fit,140,lates,28,expired,0,imbalance,0,low,0,med,0,high,0
80000,left,20022,fit,140,lates,28,expired,0,imbalance,0,low,0,med,0,high,0
81000,left,19022,fit,140,lates,28,expired,0,imbalance,0,low,0,med,0,high,0
82000,left,24541,fit,135,lates,27,expired,0,imbalance,0,low,0,med,0,high,0
83000,left,23541,fit,135,lates,27,expired,0,imbalance,0,low,0,med,0,high,0
84000,left,22541,fit,135,lates,27,expired,0,imbalance,0,low,0,med,0,high,0
85000,left,24526,fit,130,lates,26,expired,0,imbalance,0,low,0,med,0,high,0
86000,left,23526,fit,130,lates,26,expired,0,imbalance,0,low,0,med,0,high,0
87000,left,22526,fit,130,lates,26,expired,0,imbalance,0,low,0,med,0,high,0
88000,left,24671,fit,125,lates,25,expired,0,imbalance,0,low,0,med,0,high,0
89000,left,23671,fit,125,lates,25,expired,0,imbalance,0,low,0,med,0,high,0
90000,left,24636,fit,120,lates,24,expired,0,imbalance,0,low,0,med,0,high,0
91000,left,23636,fit,120,lates,24,expired,0,imbalance,0,low,0,med,0,high,0
92000,left,22636,fit,120,lates,24,expired,0,imbalance,0,low,0,med,0,high,0
93000,left,24341,fit,115,lates,23,expired,0,imbalance,0,low,0,med,0,high,0
94000,left,23341,fit,115,lates,23,expired,0,imbalance,0,low,0,med,0,high,0
95000,left,22341,fit,115,lates,23,expired,0,imbalance,0,low,0,med,0,high,0
96000,left,21341,fit,115,lates,23,expired,0,imbalance,0,low,0,med,0,high,0
97000,left,20341,fit,115,lates,23,expired,0,imbalance,0,low,0,med,0,high,0
98000,left,19341,fit,115,lates,23,expired,0,imbalance,0,low,0,med,0,high,0
99000,left,18341,fit,115,lates,23,expired,0,imbalance,0,low,0,med,0,high,0
100000,left,24619,fit,110,lates,22,expired,0,imbalance,0,low,0,med,0,high,0
101000,left,23619,fit,110,lates,22,expired,0,imbalance,0,low,0,med,0,high,0
102000,left,22619,fit,110,lates,22,expired,0,imbalance,0,low,0,med,0,high,0
103000,left,21619,fit,110,lates,22,expired,0,imbalance,0,low,0,med,0,high,0
104000,left,24451,fit,105,lates,21,expired,0,imbalance,0,low,0,med,0,high,0
105000,left,23451,fit,105,lates,21,expired,0,imbalance,0,low,0,med,0,high,0
106000,left,22451,fit,105,lates,21,expired,0,imbalance,0,low,0,med,0,high,0
107000,left,21451,fit,105,lates,21,expired,0,imbalance,0,low,0,med,0,high,0
108000,left,20451,fit,105,lates,21,expired,0,imbalance,0,low,0,med,0,high,0
109000,left,19451,fit,105,lates,21,expired,0,imbalance,0,low,0,med,0,high,0
110000,left,18451,fit,105,lates,21,expired,0,imbalance,0,low,0,med,0,high,0
111000,left,17451,fit,105,lates,21,expired,0,imbalance,0,low,0,med,0,high,0
112000,left,16451,fit,105,lates,21,expired,0,imbalance,0,low,0,med,0,high,0
113000,left,15451,fit,105,lates,21,expired,0,imbalance,0,low,0,med,0,high,0
114000,left,24001,fit,100,lates,20,expired,0,imbalance,0,low,0,med,0,high,0
115000,left,23001,fit,100,lates,20,expired,0,imbalance,0,low,0,med,0,high,0
116000,left,22001,fit,100,lates,20,expired,0,imbalance,0,low,0,med,0,high,0
117000,left,21001,fit,100,lates,20,expired,0,imbalance,0,low,0,med,0,high,0
118000,left,24927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
119000,left,23927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
120000,left,22927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
121000,left,21927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
122000,left,20927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
123000,left,19927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
124000,left,18927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
125000,left,17927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
126000,left,16927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
127000,left,15927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
128000,left,14927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
129000,left,13927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
130000,left,12927,fit,95,lates,19,expired,0,imbalance,0,low,0,med,0,high,0
